StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
AXI,27693696.0,21333674.0,49.541496,1.1034484,38.164,219.935,0.65653,0.17174,0.00228,0.014630001,559000.0,0.001,1.548,3317000.0,97000.0,367000.0,0.001,7218000.0,0.017,858000.0,3.395,6.8,0.058,-6735000.0,-871500.0,0.23076928,0.135,0.03,0.06587097,0.055789854,286529.0,76696.0,432713984.0,56832612.0
BHL,32597348.0,72954360.0,1.3787898,0.61290324,3.086,10.675,-0.17947,0.26098,0.03749,0.05817,23642000.0,0.069,0.299,18724000.0,6834000.0,3392000.0,-0.012,659000.0,0.002,40623000.0,75.68,1.433,0.155,1903000.0,-56626000.0,-0.26923072,0.13,0.07,0.095,0.08347826,2664.0,0.0,343129984.0,32703730.0
BWF,25572268.0,25171286.0,2.1509182,1.173913,2.117,4.276,0.38153,0.47422,0.10859,0.15819,11889000.0,0.188,0.376,6669000.0,5887000.0,4217000.0,0.072,2724000.0,0.043,2323000.0,10.652,2.711,0.345,1668000.0,3311375.0,-0.26363635,0.6,0.275,0.4398387,0.4263587,31425.0,22516.0,63141400.0,13884804.0
BWR,201239184.0,319207264.0,8.445138,0.9186441,13.396,22.843,-0.18146,0.24285999,0.01028,-0.01332,23829000.0,0.167,-0.066,17474000.0,13974000.0,-4324000.0,-0.03,11212000.0,0.079,87000000.0,33.399,0.862,1.475,8540000.0,14153000.0,0.01498127,1.455,0.925,1.4201614,1.4028261,4260.0,2629.0,148516000.0,27477595.0
CAF,32463676.0,21382668.0,0.24793166,2.2058823,0.163,-23.446,-0.015269999,-0.01001,-0.025729999,-0.12606,130938000.0,0.886,0.21,8180000.0,-912000.0,-2000000.0,-0.014,12187000.0,0.084,988000.0,6.653,1.351,0.102,4095000.0,4969000.0,0.79999995,0.23,0.08,0.22096774,0.16945653,64670.0,112634.0,144283008.0,90590948.0
CGA,39892104.0,37025208.0,8.6309185,4.057971,8.011,-26.908,-0.25162,-0.29986998,-0.061739996,-0.11241999,4622000.0,0.098,0.486,3468000.0,-1376000.0,-1163000.0,-0.025,3941000.0,0.083,1252000.0,12.795,3.03,0.207,-1234000.0,-2407842.0,0.8666667,0.9,0.25,0.8487097,0.6075,10911.0,3600.0,47490600.0,25225613.0
CGF,4499595776.0,3143890176.0,2.4974167,1.3589063,1.745,-12.744,-0.23089,-0.14114,-0.0056800004,-0.12255,1801699968.0,2.962,-0.751,65700000.0,-246700000.0,-416000000.0,-0.684,9682599936.0,14.425,8356199936.0,257.145,1.219,4.901,484900000.0,1880775040.0,-0.23711336,10.43,2.82,6.5654545,5.0092144,2212934.0,1311256.0,675614976.0,544757875.0
CIW,36167176.0,24673916.0,3.0259793,1.6129034,2.064,12.657,0.03325,0.12746,0.037639998,0.01959,11952222.0,0.216,-0.352,11952222.0,1949477.0,397428.0,0.007,11991935.0,0.185,1104224.0,5.004,2.675,0.341,3326705.0,4156209.0,-0.20863307,0.7,0.01185,0.5925806,0.5774275,8089.0,8694.0,65758500.0,24951331.0
CMW,6360452096.0,6651926016.0,13.328692,32.399998,13.939,25.703,0.3795,0.53185004,0.03652,0.0759,477200000.0,0.184,0.177,312100000.0,258800000.0,181100000.0,0.069,194100000.0,0.074,2205199872.0,85.176,1.797,0.025,201200000.0,285524992.0,-0.3305785,1.24,0.675,0.86651516,0.89125,3451548.0,3368638.0,2617469952.0,2117601788.0
CNI,1398549888.0,1547222912.0,8.613193,6.020672,9.529,18.497,0.12906,0.5091,0.03588,0.03195,162372992.0,0.365,0.36,53504000.0,83646000.0,20956000.0,0.045,614987008.0,1.187,321003008.0,38.622,1.659,0.387,33126000.0,73561128.0,-0.0411523,2.76,1.355,2.4648387,2.2127714,1101997.0,317586.0,600236032.0,377361840.0
COG,152959888.0,225442288.0,0.6998915,0.8378379,1.032,9.407,-0.04597,0.07913,0.03252,-0.027449999,218548000.0,0.149,-0.059,124726000.0,23966000.0,-10046000.0,-0.007,36029000.0,0.023,97050000.0,50.445,1.144,0.111,62820000.0,-10730750.0,0.0,0.096,0.03,0.07903226,0.06836232,308089.0,2062521.0,1644729984.0,1096849737.0
CVW,275666368.0,849712000.0,0.9622165,0.57182705,2.966,-96.756,0.04566,-0.03319,-0.00239,-0.003,286491008.0,0.456,-0.788,91953000.0,-8782000.0,13081000.0,0.021,304976992.0,0.483,61804000.0,4.803,25.862,0.717,191542000.0,-1599000.0,-0.035294175,0.465,0.185,0.42032257,0.36990944,96919.0,64299.0,672356992.0,256924644.0
CWP,567625408.0,710614208.0,2.1776469,1.4935204,2.726,20.592,0.08018,0.1252,0.03348,0.05534,260660000.0,3.244,-0.229,51882000.0,34509000.0,20899000.0,0.258,2691000.0,0.033,147756992.0,39.018,2.755,4.707,-15491000.0,13532250.0,-0.1320988,8.4,2.87,6.44625,5.8054676,74150.0,40117.0,80743296.0,52686086.0
DGH,51955700.0,47652688.0,34.248978,0.8831711,31.412,-58.113,1.4878,-0.57548,-0.0062599997,0.038510002,1517000.0,0.037,1.247,1484000.0,-820000.0,2257000.0,0.055,10203000.0,0.249,5900000.0,10.032,10.243,1.438,-199000.0,-14958750.0,-0.124138,1.49,1.095,1.2896774,1.2775363,3647.0,5000.0,40910000.0,10358000.0
DVN,18254066.0,56236012.0,1.1545899,0.25274724,3.557,-8.249,-1.13713,-0.43403,-0.03186,-0.22275999,15810000.0,0.1,-0.152,4172000.0,-6817000.0,-18080000.0,-0.113,1760000.0,0.011,39742000.0,55.065,2.4,0.455,-905000.0,6207500.0,-0.1785714,0.2,0.079,0.12290323,0.10295652,25306.0,75053.0,158731008.0,47795358.0
DXS,9812430848.0,14716931072.0,6.5917172,0.81185806,9.886,15.194,0.66035,0.64779,0.0353,0.08242,1488600064.0,1.359,-0.204,1067900000.0,968600000.0,983000000.0,0.886,31800000.0,0.029,4917000192.0,40.602,1.179,11.098,729900032.0,-140484784.0,-0.28605384,13.51,8.03,9.309688,9.134389,3457927.0,2778652.0,1089059968.0,1086106249.0
EAS,41750208.0,50403212.0,0.57765764,1.1884369,0.697,11.129,0.020480001,0.04591,0.04309,0.05145,72275000.0,2.095,0.261,9384000.0,4529000.0,1480000.0,0.043,1000000.0,0.029,9727000.0,27.256,1.756,0.934,2340000.0,-1497500.0,0.22651935,1.27,0.65,1.1751612,0.9597101,19934.0,4672.0,37612800.0,10555185.0
EGH,109268048.0,162452880.0,4.4043713,1.2734585,6.548,17.604,0.32629,0.35685003,0.03977,0.09674,24809000.0,0.108,-0.14,10077000.0,9228000.0,8095000.0,0.035,2451000.0,0.011,55636000.0,64.792,2.404,0.373,7614000.0,11656625.0,0.2337662,0.485,0.26,0.46048388,0.40130433,244086.0,428381.0,230038000.0,200417992.0
EQT,572676416.0,516469152.0,6.0010104,2.1176288,5.412,15.126,0.20131999,0.32840002,0.05973,0.06968,95430000.0,4.617,0.008,36924000.0,34145000.0,19212000.0,0.926,89738000.0,4.319,38387000.0,14.358,8.513,12.939,18257000.0,19525624.0,-0.12988251,33.48,16.18,26.800484,26.75105,7430.0,4127.0,20900600.0,19573333.0
ERF,146752192.0,334146912.0,5.395103,1.117647,12.284,20.572,0.30503,0.56038,0.02853,-0.06464,27201000.0,0.211,-0.172,23922000.0,16243000.0,8297000.0,-0.093,4003000.0,0.031,149944992.0,86.815,1.551,1.02,9920000.0,2515750.0,-0.0806452,1.265,0.68,1.1845162,0.9706703,86404.0,17034.0,128730000.0,89297256.0
EVE,30745122.0,25869838.0,13.302851,2.6666667,11.193,-10.297,-1.03863,-1.18962,-0.15012999,-0.2548,2311168.0,0.001,1.581,873733.0,-2512386.0,-2400443.0,-0.001,5138409.0,0.001,584312.0,4.497,11.737,0.003,-3155927.0,-2893986.0,0.33333337,0.014,0.003,0.0093387095,0.00915942,9493443.0,3129530.0,3843140096.0,2026158019.0
FFG,26907606.0,26082764.0,16.835604,2.5384614,16.32,-31.042,0.0,-0.70295995,-0.02994,-0.83616996,1598256.0,0.002,-0.769,1116488.0,-840252.0,-11088518.0,-0.014,392727.0,0.0,19274.0,0.19,1.306,0.013,-846795.0,-2743972.0,2.6666667,0.062,0.003,0.03467742,0.024992753,15650672.0,5167037.0,815382016.0,481091810.0
FID,192428704.0,185702848.0,3.4987674,5.0495048,3.376,10.761,0.19024,0.27331,0.18688999,0.28686002,54999000.0,1.749,0.097,24794000.0,17257000.0,10463000.0,0.332,13961000.0,0.444,7235000.0,18.978,2.411,1.212,11722000.0,12774614.0,0.11070776,6.48,3.0,6.152903,5.6815944,10366.0,8854.0,31442600.0,16415565.0
FRI,250353168.0,282998304.0,1.6224355,1.0348706,1.834,71.052,0.042930003,0.01974,0.0053100004,0.02701,154307008.0,0.567,-0.163,22231000.0,3983000.0,6624000.0,0.024,31337000.0,0.115,63982000.0,26.445,1.235,0.889,23873000.0,63205000.0,0.069767475,1.01,0.52,0.8717742,0.73277175,60011.0,28611.0,272123008.0,111181352.0
GDF,273172800.0,430160800.0,9.175185,0.9338522,14.448,23.287,0.18698,0.61969,0.02767,0.02237,29773000.0,0.155,0.204,23405000.0,18472000.0,5567000.0,0.029,20488000.0,0.094,188556000.0,67.207,3.295,1.285,13992000.0,5336000.0,-0.1459074,1.425,0.8,1.2052419,1.1187319,61666.0,30471.0,227644000.0,114265909.0
GDI,626044672.0,1536058752.0,8.90609,30.394737,21.852,40.497,0.01762,0.53916,0.02654,0.08878,70294000.0,0.13,-0.1,51556000.0,37930000.0,1239000.0,0.002,10100000.0,0.019,159748992.0,20.411,4.892,0.038,46205000.0,-90578248.0,-0.24755698,1.56,0.815,1.1854688,1.1109712,754919.0,296506.0,542030016.0,462973833.0
GMG,32662562816.0,33529745408.0,12.894304,2.805904,13.237,20.925,0.59378,0.63045,0.06429,0.13647,2533100032.0,1.387,-0.056,930100000.0,1602400000.0,1504099968.0,0.8,1781900032.0,0.975,2985299968.0,25.913,2.09,6.301,1156899968.0,1194225024.0,0.18340027,20.07,9.6,18.304062,18.200144,3501508.0,2455689.0,1847430016.0,1573861545.0
GOW,104073632.0,178999712.0,1.6345788,0.56642336,2.811,18.28,0.07456,0.14220001,0.017280001,0.0253,63670000.0,1.183,-0.139,14002000.0,9792000.0,4747000.0,0.088,18599000.0,0.347,93527000.0,50.809,2.047,3.425,7851000.0,11267250.0,-0.15652168,2.35,1.225,2.0175805,1.6764493,12677.0,39092.0,53646200.0,24897756.0
GOZ,2471024128.0,3991761408.0,8.60085,0.87503415,13.894,17.981,0.94708997,0.77202004,0.03217,0.10135999,287300000.0,0.373,0.055,225840000.0,222000000.0,272100000.0,0.353,42700000.0,0.055,1564600064.0,55.431,0.422,3.657,181200000.0,89378504.0,-0.26267284,4.47,2.26,3.4078789,3.4202857,748014.0,550482.0,772195008.0,279974217.0
GPT,8415057920.0,13041354752.0,11.073901,0.7802059,17.162,29.149,0.01092,0.58362997,0.01829,0.00076,759900032.0,0.39,-0.099,474600000.0,447400000.0,8300000.0,0.004,68100000.0,0.035,4694400000.0,43.526,0.895,5.537,546700032.0,-77662496.0,-0.27999997,6.39,2.82,4.48625,4.227626,5301989.0,3903852.0,1947929984.0,1933358805.0
INV,11914440.0,2917512.0,1.1226214,1.508772,0.275,10.413,-0.12585,-0.14739999,-0.07944,-0.19184999,10613052.0,0.096,-0.176,9214355.0,280191.0,-1335658.0,-0.012,7047198.0,0.064,428569.0,6.779,1.989,0.057,920336.0,1461572.0,-0.04444444,0.1,0.055,0.08493549,0.07913043,104961.0,6600.0,138540000.0,58412190.0
IPC,5186443.0,3267506.0,25.775244,0.97856474,16.239,-24.474,-0.70462996,-0.66355,-0.016900001,-0.041789997,201218.0,0.065,0.779,201218.0,-133508.0,-141785.0,-0.046,45898.0,0.015,71875.0,2.169,0.523,1.073,76412.0,304662.0,0.03960395,1.05,0.98,1.05,1.0443568,0.0,0.0,4939470.0,566033.0
JHG,7690802688.0,6610780160.0,3.4294136,1.6452891,2.948,10.256,0.0387,0.26304,0.05506,0.02184,2242599936.0,12.373,0.061,1405600000.0,644600000.0,83800000.0,0.462,1375699968.0,7.696,453500000.0,9.818,2.865,25.26,632499968.0,464862496.0,0.09599161,45.25,20.68,42.75516,35.37007,161816.0,104707.0,181406000.0,126887754.0
KAM,19286798.0,8229114.0,6.12983,1.509434,2.615,-10.673,-0.2354,-0.25652,-0.03449,-0.056649998,3146384.0,0.013,-0.43,390704.0,-771057.0,-740673.0,-0.003,11928994.0,0.049,871293.0,6.787,9.945,0.053,-354917.0,-529282.0,0.86046505,0.12,0.023,0.073612906,0.058449276,164147.0,28115.0,241084992.0,89657174.0
LEP,916198848.0,1480115328.0,14.919862,1.567314,24.103,27.942,0.32606,0.86072,0.027379999,0.03365,61408000.0,0.314,0.006,54779000.0,52971000.0,20023000.0,0.102,39568000.0,0.202,603484032.0,103.23,1.504,2.986,27420000.0,17250788.0,-0.16577548,5.67,3.32,4.7448487,4.657,77869.0,32593.0,195768992.0,88462174.0
LHB,2479050.0,7815049.0,1.6705189,3.0,5.266,12.585,-0.13543999,0.41105,0.053740002,-0.23807,1484000.0,0.002,142.667,1056000.0,621000.0,-201000.0,0.0,116000.0,0.0,5457000.0,768.591,0.065,0.001,-2000.0,-444750.0,0.0,0.003,0.003,0.003,0.003,0.0,0.0,826350016.0,55976931.0
LHM,8395121.0,48147528.0,31.896963,1.3333334,182.935,-84.921,0.0,-3.5719001,-0.01229,-0.2684,263195.0,0.0,0.334,390311.0,-566970.0,-2093972.0,-0.002,535395.0,0.001,40287808.0,596.453,0.017,0.006,-3265584.0,-912820.0,-0.3333333,0.013,0.002,0.008,0.007782609,0.0,0.0,1049390016.0,79040002.0
LLC,8262880256.0,10071053312.0,0.69823223,1.1893445,0.851,-22.941,-0.02619,-0.05214,-0.022079999,-0.051469997,11834000384.0,19.756,-0.308,1849600000.0,-439000000.0,-342000000.0,-0.518,1111000064.0,1.624,2939000064.0,42.398,1.057,10.098,137000000.0,-1471000064.0,-0.322617,19.45,9.34,12.918125,12.528057,1631495.0,1262842.0,688268032.0,682235312.0
MAI,131184544.0,122157272.0,2.4991574,3.392857,2.327,23.931,0.0104,0.05939,0.03523,0.015149999,52491508.0,0.4,0.143,20120477.0,5104623.0,545761.0,0.004,14739742.0,0.112,11647199.0,31.535,2.286,0.28,9989762.0,7702832.0,0.5079365,1.165,0.245,0.97209674,0.83992755,111017.0,161238.0,138088992.0,75355563.0
MAM,69998688.0,65671232.0,9.109749,7.162162,8.547,13.021,0.43521,0.622,0.29483,0.39638,7683932.0,0.059,-0.129,5698089.0,5043581.0,3344099.0,0.025,3688350.0,0.028,134308.0,1.397,4.335,0.074,4058114.0,3528187.0,-0.07017547,0.57,0.15,0.51387095,0.44344202,26150.0,68206.0,132073000.0,22469476.0
MEA,83425000.0,90326968.0,0.9103756,2.7624311,0.986,18.666,0.00787,0.0152900005,0.01354,0.023629999,91638000.0,0.548,0.063,53791000.0,4839000.0,721000.0,0.004,17273000.0,0.104,24175000.0,80.132,1.368,0.181,20105000.0,8102653.0,0.6393442,0.55,0.16,0.47354838,0.32268116,165776.0,48496.0,166850000.0,63738343.0
MFG,8802328576.0,8314642944.0,12.6695595,8.351342,11.968,14.424,0.57028997,0.82255995,0.37125,0.4452,694761984.0,3.827,-0.023,620862000.0,576425984.0,396214016.0,2.183,437512992.0,2.4,17288000.0,1.653,9.83,5.738,398032992.0,357960256.0,-0.27228552,74.91,30.1,51.651516,57.942142,548045.0,542430.0,183688000.0,129007003.0
MGR,9371393024.0,13597599744.0,4.1706243,0.9260701,6.051,18.525,0.24833,0.29818,0.028080001,0.056209996,2247000064.0,0.571,-0.149,1049000000.0,734000000.0,558000000.0,0.142,324000000.0,0.082,4506999808.0,44.369,1.442,2.57,455000000.0,200375008.0,-0.3081395,3.525,1.65,2.6,2.3409352,11644937.0,8279755.0,3937560064.0,3925433264.0
MNY,568908992.0,635247168.0,4.586718,2.032641,5.122,9.294,0.19504,0.54245996,0.10074,0.090629995,124034000.0,0.675,0.197,124034000.0,68350000.0,22192000.0,0.13,44474000.0,0.24,172040000.0,68.857,10.842,1.348,-17038000.0,24073624.0,0.14166665,3.08,0.67,2.7840624,2.357482,315947.0,215317.0,207631008.0,157312604.0
MPL,8041679872.0,5284789248.0,1.1861935,4.4309564,0.78,11.107,0.04646,0.06691,0.076680005,0.16835,6779400192.0,2.462,-0.033,1292800000.0,475800000.0,315600000.0,0.114,2866099968.0,1.041,109200000.0,6.02,1.768,0.659,572400000.0,804216384.0,-0.042622924,3.13,2.45,2.9651515,2.8021429,6595607.0,5562281.0,2753999872.0,2738718522.0
MPX,32543280.0,51985800.0,12.50827,2.4778762,19.981,188.008,-0.39977002,0.105229996,0.0037599998,-0.087060004,2601741.0,0.026,-0.17,1247755.0,276509.0,-1040107.0,-0.01,281321.0,0.003,23889184.0,203.995,0.085,0.113,1966109.0,-1264210.0,-0.06666672,0.3,0.24,0.28709677,0.27743313,2421.0,182.0,116226000.0,20466984.0
PPC,594459008.0,848941632.0,3.15728,1.1571026,4.509,40.263,-0.15963,0.101210006,0.01314,-0.05711,188282000.0,0.388,-0.287,75725300.0,21085000.0,-30056000.0,-0.062,46838000.0,0.097,300038016.0,58.278,1.028,1.063,-7850000.0,-8872800.0,-0.06818181,118.5,0.56,4.7712097,1.8867935,108453.0,140546.0,483300000.0,311955967.0
PPS,398668672.0,313212864.0,7.9488964,10.599999,6.245,28.87,0.09696999,0.14871,0.110190004,0.17959,50153964.0,0.123,0.224,18882096.0,10849124.0,4863366.0,0.012,15914653.0,0.039,4226533.0,13.818,1.505,0.075,12062561.0,6584581.0,0.76666677,0.82,0.19,0.6732258,0.58916664,1453262.0,4246454.0,501470016.0,362891914.0
PPT,1823545472.0,1665633664.0,3.7116969,2.303848,3.39,12.224,0.16690001,0.25389,0.06716,0.124560006,491296992.0,10.561,-0.105,277701000.0,136255008.0,81999000.0,1.728,164143008.0,3.032,82663000.0,12.633,1.294,14.007,149831008.0,160600128.0,-0.21921122,47.47,19.65,34.956665,31.619715,192848.0,176191.0,56509000.0,52184938.0
NGI,334024864.0,330152896.0,3.5883083,1.6653193,3.547,10.608,0.19496,0.31441998,0.081599995,0.087519996,93087000.0,0.574,-0.168,49971000.0,31123000.0,18148000.0,0.112,27032000.0,0.167,23160000.0,11.546,7.423,1.237,32562000.0,20407876.0,-0.35625005,3.64,1.13,1.881875,1.6399281,381174.0,357325.0,162148000.0,116290924.0
NHF,2523556352.0,1795829376.0,1.0020874,4.147258,0.713,11.73,0.03578,0.055749997,0.05422,0.14548999,2518299904.0,5.521,-0.021,394500000.0,153100000.0,90100000.0,0.198,1035400000.0,2.272,315500000.0,52.028,1.596,1.331,211600000.0,183519680.0,0.03759396,6.16,3.335,5.79,4.850929,1104972.0,1007665.0,457166016.0,448711333.0
NSR,1943787776.0,4273210112.0,11.034844,13.546099,24.259,43.284,-0.03395,0.55821,0.024419999,0.08049,176150000.0,0.212,0.073,153669000.0,98725000.0,-5981000.0,-0.007,90352000.0,0.089,848702016.0,49.291,1.673,0.141,89478000.0,36834876.0,-0.10747671,2.43,1.2,1.9309375,1.8872302,3356657.0,2147649.0,1017689984.0,901317032.0
NSX,48888140.0,46865628.0,37.74126,7.9166665,36.18,-10.976,0.0,-3.37317,-0.3859,-1.0460299,1295350.0,0.006,-0.619,1295350.0,-4269740.0,-4465241.0,-0.022,4597214.0,0.018,2574717.0,41.461,2.855,0.024,-3119310.0,-2986274.0,0.5833334,0.42,0.081,0.21629032,0.15739131,1069889.0,215167.0,257306000.0,74104107.0
OBL,1035611008.0,1373251712.0,38.776764,2.9368029,51.419,-30.615,-0.43217,-2.2500799,-0.04106,0.02744,26707000.0,0.113,5.041,-21988000.0,-44855000.0,-11542000.0,-0.049,194384000.0,0.778,149468000.0,19.482,3.67,1.345,-50944000.0,-78721128.0,-0.18891168,5.38,3.16,4.1045456,4.0917144,769191.0,632339.0,262180000.0,238406422.0
