StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
OSL,106064656,86830072,38.3763050000,4.9999995000,31.4170000000,-19.6480000000,-1.5420400000,-1.6085700000,-.1555400000,-.2616600000,2763806,.0040000000,-.1190000000,2763806,-4419179,-4261895,-.0060000000,20997984,.0250000000,109941,.5020000000,11.0820000000,.0260000000,-4456079,-2999316,-.2571429000,.2150000000,.0820000000,.1283871000,.1313587000,2391250,1270789,815881984,696008182
OSP,68180488,23462674,25.7108200000,3.5000000000,8.8480000000,-1.4620000000,.0000000000,-6.1605600000,-.6599300000,-1.2811000000,2651821,.0050000000,-.5570000000,1897274,-16044103,-16307073,-.0280000000,9772389,.0070000000,1760498,19.8830000000,3.8980000000,.0060000000,-15535773,-9632641,-.0869565600,.0630000000,.0080000000,.0216774200,.0268369560,4239235,13357449,3246690048,824963345
OSX,58047660,48510364,53.5310330000,21.5217400000,44.7360000000,-18.8520000000,-1.9727800000,-2.4240400000,,,1084374,.0140000000,,288128,-2573218,-2139233,-.0270000000,2206082,.0220000000,607346,26.6100000000,2.3570000000,.0230000000,-2577931,,-.1680672800,1.4900000000,.2750000000,.5075806400,.5626449000,120862,108686,117268000,33368610
OVN,34026332,25611930,81.1507100000,2.7922080000,61.0830000000,-2.4180000000,.0000000000,-25.8457200000,-.5817200000,-1.0347500000,419298,.0030000000,.2820000000,187562,-10591184,-10126364,-.0780000000,8455393,.0530000000,46217,.3780000000,4.9020000000,.0770000000,-7669006,-6318923,-.4415584200,.7050000000,.1750000000,.2319354900,.2432789800,220464,439322,158262000,102890900
PAA,33256648,31750900,8.0717650000,3.7499998000,7.7060000000,-29.0120000000,-.3305699800,-.3026100000,-.0805700050,-.1704400000,4120121,.0140000000,-.0760000000,3873964,-1094391,-1361990,-.0050000000,2884787,.0090000000,1471851,17.2620000000,3.8460000000,.0280000000,-1270002,-896033,.0000000000,.2750000000,.0570000000,.1052903200,.1392318900,696182,1401400,316729984,229136836
PAB,54239400,38894176,70.1815640000,6.0000000000,50.3260000000,-14.4010000000,.0000000000,-3.5564000000,-.2581200000,-.4515200000,772844,.0010000000,.0430000000,772844,-2700753,-2748539,-.0030000000,3981210,.0030000000,0,,10.2320000000,.0050000000,-2495525,-1434600,.6666667500,.0355000000,.0110000000,.0249354840,.0186972020,8686646,16820373,1807980032,999582424
PAR,528155456,429602944,144.7855200000,4.8856544000,117.7690000000,-32.4630000000,.0000000000,-3.6493800000,-.0841000000,-.1287899900,3647847,.0180000000,-.0450000000,3647847,-13233589,-12298887,-.0610000000,104668440,.4610000000,910278,.8410000000,32.2090000000,.4810000000,-10090057,-6479418,-.4168735000,4.5000000000,1.0800000000,2.4548388000,2.7578986000,700872,680413,228020000,179994623
PBP,179681184,202960800,1.6758181000,2.8306550000,1.8930000000,14.4660000000,.0327000000,.1009800000,.0562900000,.1167500000,107219984,1.5210000000,.5700000000,31781539,14030227,6442077,.0500000000,6305680,.0840000000,38022864,62.8380000000,1.8010000000,.8090000000,10174579,15604551,.0409090520,2.5000000000,1.5500000000,2.3841937000,2.0461233000,78922,52008,78463400,45418442
PCK,80002800,67402000,269.2110600000,17.7500000000,226.8090000000,-5.4360000000,.0000000000,-41.8698000000,-1.4184500000,-3.0045100000,297175,.0000000000,.2060000000,32002,-12399633,-12392659,-.0130000000,6120090,.0060000000,0,,2.9690000000,.0040000000,-1886689,2680926,-.5562500000,.1950000000,.0610000000,.0765161300,.0932427600,1790300,2676963,1126800000,816499057
PGC,81092400,176192464,.3500054200,.7228915700,.7600000000,31.7350000000,-.3335000000,.0077000000,.0033000002,-.4701300000,231688992,.6860000000,,81113000,5552000,-71600000,-.2290000000,24505000,.0730000000,119605000,106.5230000000,1.2520000000,.3320000000,5287000,16617000,-.2941177000,.3700000000,.0950000000,.2335483900,.1993116000,309061,463387,337884992,232931363
PIQ,71860608,61065844,26.3336980000,14.2708330000,22.3780000000,-35.7450000000,-.6390100000,-.7359100600,-.2735799800,-.4697500000,2728846,.0310000000,-.0200000000,1890419,-1708390,-1743770,-.0200000000,2365022,.0260000000,132843,2.9930000000,6.6150000000,.0480000000,-384508,-2078064,1.6346154000,.8450000000,.1950000000,.7554838700,.6059058000,234742,135338,104906000,57093894
PKS,68956904,64564468,16.6888120000,2.3566878000,15.6260000000,222.6560000000,.0926700000,.0643800050,.0062100000,.0155000000,4131924,.0330000000,6.5830000000,2903571,289974,382902,.0030000000,4436791,.0240000000,44273,.1510000000,1.9900000000,.1570000000,1046577,1654675,1.4666667000,.4150000000,.0860000000,.3695161300,.3041666700,263231,159854,187370000,92234627
PME,4464441856,4411945472,78.5702800000,73.9896400000,77.6460000000,145.5610000000,.4061200000,.5291400000,.2088800000,.4215900000,56821000,.5470000000,.1110000000,56466000,30310000,23076000,.2210000000,43413000,.4180000000,2276000,3.7820000000,4.8350000000,.5790000000,31420000,19593250,.7101797000,43.9900000000,14.5000000000,36.0287900000,29.9224280000,302151,370347,104212000,41850034
PSQ,399141600,469060416,3.3246562000,10.8333330000,3.9070000000,19.8120000000,.0531700000,.1068299900,.0692600000,.1637200000,120055000,.7890000000,-.1630000000,51338000,23676000,6383000,.0420000000,15279000,.1000000000,85199000,230.9350000000,.7650000000,.2400000000,28577000,16790750,.4772726300,2.7000000000,.7050000000,2.5690322000,1.9568659000,47831,10642,153516000,87167664
PTX,70460832,36148472,65.2815860000,3.9285712000,33.4910000000,-10.5880000000,.0000000000,-3.1639200000,-.1576400000,-.2603899800,1079337,.0030000000,-.4880000000,1079337,-3414028,-3321189,-.0080000000,7377078,.0190000000,156880,1.4020000000,10.0730000000,.0280000000,-2317182,-1257145,1.1153846000,.1450000000,.0220000000,.0753225800,.0666884000,4643280,12941572,640553024,339718612
PXS,35349020,28567178,3.0631733000,22.2500000000,2.4750000000,-2.0440000000,-1.1415100000,-1.4552901000,,,11540000,.0290000000,-.5100000000,11159000,-13973000,-13173000,-.0350000000,14764000,.0370000000,8154000,569.8110000000,,.0040000000,-10541000,,-.2260869700,.1700000000,.0530000000,.0920000000,.0919927500,3502803,1197953,397180000,253275686
PYC,443930176,388033632,7102.8830000000,14.0000000000,6208.5380000000,-41.9210000000,.0000000000,-154.2296300000,-.3150300000,-.3879700000,62500,.0000000000,,-2340474,-9256299,-6822215,-.0020000000,25428096,.0090000000,798145,2.6430000000,36.2260000000,.0100000000,-5748405,-4835728,1.4137931000,.2050000000,.0430000000,.1485484000,.1481431100,1324972,1449660,3170929920,821604048
QTM,60928744,66488648,1.0317113000,1.6875000000,1.1260000000,7.7550000000,.0922200000,.1321600000,.0720500000,.1711199900,59056000,.0530000000,.2300000000,28024000,8574000,5446000,.0050000000,9808000,.0090000000,10297000,25.1590000000,1.2390000000,.0320000000,9127000,8380000,.5000001000,.0700000000,.0270000000,.0616129040,.0507753640,501760,529857,1128310016,113970420
RAC,222669488,209431216,1397.1770000000,35.1020430000,1314.1110000000,-57.3890000000,.0000000000,-24.6625900000,-.4396200200,-.7162000500,159371,.0010000000,5.1300000000,-283819,-3649305,-3845965,-.0360000000,1730773,.0140000000,0,,8.1960000000,.0490000000,-2463083,-1261326,5.8800000000,2.2900000000,.2250000000,1.7580645000,1.2333333000,519462,401565,129459000,73921428
RAP,52310208,46656884,51.0522300000,6.9000000000,45.5350000000,-5.5700000000,.0000000000,-8.3154790000,-.5831200000,-1.1533400000,1024641,.0010000000,-.6370000000,,-8376136,-8469158,-.0120000000,5775253,.0080000000,328891,4.6990000000,4.2030000000,.0100000000,-4195272,-1112646,-.7063830000,.2650000000,.0550000000,.0806129050,.1048043440,1350078,3246427,758118976,609132238
RCE,178073248,145174064,158.7491900000,60.2941130000,129.4200000000,-34.2760000000,.0000000000,-3.8209798000,-1.2859501000,-4.5273100000,1121727,.0090000000,9.8320000000,-977344,-4235386,-4316737,-.0340000000,2682192,.0190000000,83235,3.5990000000,3.0950000000,.0170000000,-3807450,-2204571,2.0147060000,1.8750000000,.2100000000,1.0692188000,1.2118706000,260542,315401,173730000,76262412
REG,545917504,790598400,.8053401000,3.7040818000,1.1660000000,9.2210000000,.0055500000,.0628700000,.0148500000,.0230900000,677872000,2.2540000000,-.0370000000,146536000,85740000,3764000,.0130000000,3801000,.0130000000,248540992,168.7090000000,.0210000000,.4900000000,127235000,73160624,-.2276595200,2.4700000000,.7350000000,1.8510938000,1.4198561000,760917,254339,300780992,183236994
RGS,36034080,33476114,15.4334955000,,14.3380000000,-19.6630000000,-.4578800000,-.7585600000,-.3625600000,,2334797,.0090000000,.6360000000,2334797,-1702502,-1069046,-.0040000000,981845,.0040000000,1118960,,.9590000000,.0000000000,-1917586,-3761431,.6901407000,.2000000000,.0490000000,.1208064500,.1332282600,227338,90609,300284000,153370506
RHC,14412699648,23138469888,1.1852256000,4.0964093000,1.9030000000,20.1610000000,.0233500000,.0566600000,.0280500000,.0851900000,12160300032,58.4350000000,-.0870000000,1582200000,1147699968,272700000,1.3050000000,1503699968,6.6040000000,9568300032,225.8860000000,1.0760000000,15.3720000000,1680700032,756974976,-.1981408000,80.9300000000,46.1200000000,62.3427280000,64.7058600000,521336,423396,228882000,179871615
RHT,87477384,79677784,23.8475990000,8.8636360000,21.7210000000,-84.3540000000,-.1949400000,-.2628000000,-.0712400000,-.0905200000,3668184,.0080000000,.0020000000,3668184,-944559,-715076,-.0020000000,6974237,.0160000000,116103,1.1720000000,14.6530000000,.0220000000,1310778,1170281,.0540540200,.3250000000,.0920000000,.2132258000,.1686050700,992096,747752,448601984,293738404
RHY,236757792,134337920,2367.5780000000,65.2777800000,1343.3790000000,-33.7520000000,.0000000000,-40.6145400000,-.5720100000,-1.0459100000,100000,.0010000000,-.8660000000,100000,-3980185,-4022984,-.0400000000,1842958,.0160000000,42437,2.3030000000,2.5240000000,.0180000000,-2742598,-1380359,10.7499990000,1.4700000000,.0410000000,1.0859678000,.4384538000,1137042,540064,201496000,64712682
RMD,40920096768,40245903360,13.2352320000,13.7997465000,13.0170000000,39.8450000000,.2260400000,.2889200200,.1250800000,.2728300000,3091755008,2.1340000000,.0870000000,1767389000,1010064000,698857984,.4790000000,255864992,.1760000000,965806016,33.7110000000,2.5140000000,1.9725000000,883875008,655246528,.1384357200,30.0800000000,18.1000000000,27.7353130000,26.6225900000,698940,667422,1449080064,1427739131
RNO,34264216,27080844,8.0864850000,3.1395350000,6.3910000000,-3.8870000000,-1.7148600000,-1.7495700000,-.4959700000,-.9388800000,4237220,.0260000000,.2870000000,2786900,-6967550,-7266223,-.0440000000,7771538,.0310000000,588150,5.4170000000,6.7450000000,.0430000000,-5740261,-3027793,-.2285713600,.1900000000,.0600000000,.1548387100,.1371014600,175831,124210,253808992,59018237
RSH,93904328,82014472,43.5688860000,32.4999960000,38.0520000000,-11.2240000000,.0000000000,-3.3928300000,-1.6228600000,-15.5802000000,2155307,.0040000000,,2155307,-7307097,-7260935,-.0130000000,3601331,.0060000000,892884,35.7900000000,2.2200000000,.0040000000,-4687956,-1615712,.6666666000,.2500000000,.0590000000,.1325000000,.1668297000,681975,519889,722340992,471137656
SCU,14285458,10359097,19.5595820000,17.0000000000,14.1840000000,-7.1700000000,-1.9031000000,-2.0049300000,-.5314700000,-1.0306500000,730356,.0010000000,-.9890000000,-28157,-1444864,-1389942,-.0020000000,866830,.0010000000,0,,3.4790000000,.0010000000,-1278252,-481999,-.0555554630,.0490000000,.0060000000,.0178064520,.0153876810,10316179,10649864,840321024,638496563
SDI,93309816,89783440,1.3849529000,1.2640902000,1.3330000000,11.8650000000,.0628900000,.0753700000,.0370300000,.0576900020,67374000,.5670000000,-.3550000000,43637000,7567000,4237000,.0360000000,6153000,.0520000000,2627000,3.5600000000,5.0170000000,.6210000000,7030000,1210875,-.0872092840,1.0500000000,.6500000000,.7779032600,.7634783000,28359,69404,118866000,45393557
SDX,27659310,,,,,,,,,,,,,989610,,,,,,,,,,,,,.0800000000,.0200000000,.0700000000,.0682222250,0,0,,
SHL,16423223296,19809331200,2.4039228000,2.9300938000,2.9000000000,18.9300000000,.0772500000,.1191500000,.0460700000,.0971500000,6831842816,14.3880000000,.0800000000,2198721000,1046462976,527748992,1.1060000000,1230148992,2.5890000000,4617021952,81.5090000000,1.1860000000,11.7300000000,1360297984,894696128,.0914576050,38.0000000000,20.0600000000,33.6269700000,33.6805000000,1158514,933161,477836000,449188985
SIG,699177600,876490688,.2323754000,1.3608247000,.2910000000,80.1400000000,-.0033700000,-.0012400000,-.0018300000,-.0175000000,3008827904,2.9320000000,-.1250000000,215020000,10937000,-10138000,-.0100000000,19859000,.0200000000,244703008,51.0610000000,1.1560000000,.4850000000,98846000,-56464248,.1186441200,.7400000000,.4500000000,.6206250000,.6110072000,1113386,1143414,1059360000,957471699
SIL,2543786,43933600,.0697328900,,1.2040000000,-6.8510000000,-1.1794500000,-.2149500100,-.0719500000,-3.5314200000,36479000,.4640000000,.1060000000,9396000,-6413000,-43025000,-.5480000000,1017000,.0080000000,40287000,,2.3380000000,-.0540000000,-6372000,286750,-.2222222700,.0480000000,.0330000000,.0350000000,.0350000000,0,0,159232000,73137216
SNZ,2599718144,2612872704,,4.4423150000,,,.5166999700,.0000000000,.0048900000,.0771999960,,,.1100000000,31547000,,,.6590000000,,,,62.7980000000,.3980000000,2.6090000000,,,.3523920800,12.0600000000,3.8900000000,11.3045160000,9.2331890000,1755,2027,228784992,217294526
SOM,163035808,148391488,2.8454862000,4.8166260000,2.5900000000,491.0540000000,-.0195200000,-.0164200000,-.0122000010,-.0169700010,57296292,.9080000000,-.2010000000,33099694,302190,-438310,-.0180000000,30174240,.3650000000,15529878,45.8990000000,2.1420000000,.4090000000,5189276,1519182,-.3900928500,3.4400000000,.9000000000,2.0806450000,1.9382609000,23992,21026,82759296,54170937
SPL,609059968,530364032,92.0586400000,17.8571430000,80.1640000000,-35.5900000000,-2.2185600000,-2.2939800000,-.2157400000,-.3982000000,6616000,.0180000000,-.5410000000,5726000,-14902000,-14678000,-.0400000000,30054000,.0810000000,1574000,5.0240000000,5.4760000000,.0840000000,-10776000,-5465625,.2875536700,1.9500000000,.6150000000,1.5082812000,1.3976259000,646951,659807,406040000,344978146
SUD,16492435,5224947,27.6932450000,1.4827588000,8.7730000000,-1.1340000000,.0000000000,-7.9863396000,-.2589300000,-1.0970700000,595540,.0040000000,-.4640000000,370963,-4609273,-9935595,-.0700000000,977472,.0070000000,85460,2.0670000000,1.0060000000,.0290000000,-2883725,-1855143,-.2181817900,.0970000000,.0245690000,.0399677400,.0410072470,1612167,5281879,383544992,118572275
SVA,47908440,13926675,1102.1289000000,,320.3820000000,-3.1030000000,.0000000000,-104.8375850000,-1.1145400000,,43469,.0000000000,-.6720000000,23472,-4488479,-4066402,-.0100000000,2062844,.0040000000,5841513,,.4770000000,-.0060000000,-3539952,-3106978,-.2800000300,.0280000000,.0100000000,.0169354840,.0183405800,507655,246678,2661580032,191549258
TD1,34075348,26966914,54.7884520000,5.1250000000,43.3590000000,-8.6060000000,.0000000000,-5.4372497000,-.3075200000,-.8565900000,621944,.0010000000,.6420000000,-1319469,-3133454,-3397938,-.0050000000,3946826,.0050000000,192227,3.3920000000,3.4910000000,.0080000000,-2717938,-1962528,-.2264150400,.0580000000,.0190000000,.0463548380,.0326159400,7448160,5255076,831105984,518541690
TDL,58748496,57228368,15.8671780000,6.4285717000,15.4570000000,-15.0550000000,-2.9727400000,-1.1552600000,-.1407499900,-.6993599500,3702517,.0170000000,.2290000000,2522971,-3801199,-11006612,-.0510000000,4098860,.0190000000,2324127,25.4520000000,1.6920000000,.0420000000,-2793959,-2782705,7.4375000000,.3000000000,.0220000000,.2700000000,.2700000000,0,0,217587008,48153086
TLX,1101991680,976698624,336.4860200000,18.5377370000,298.2290000000,-24.2210000000,.0000000000,-13.4900810000,-.3465400000,-.7387400000,3275000,.0130000000,-.1160000000,942000,-40325000,-35799000,-.1430000000,24378000,.0960000000,3075000,5.7240000000,4.3210000000,.2120000000,-26691000,-22217208,1.6375840000,4.6900000000,.7550000000,4.0678124000,2.4699640000,867885,547174,280404992,168873049
TTB,36281840,26283614,9.3569490000,1.3729508000,6.7780000000,-3.1000000000,-1.9722700000,-2.2022600000,-.2102100000,-.3281700000,3877529,.0410000000,.1280000000,-4760014,-8477345,-7647544,-.0810000000,11104729,.1030000000,1106575,4.1940000000,4.7730000000,.2440000000,-5995815,-8732236,-.5347222000,.8700000000,.2550000000,.3387096800,.3598551000,186647,220429,108304000,58991988
UBI,80795264,62029420,27.0941930000,2.0776258000,20.8010000000,-6.1710000000,-2.4024000000,-4.2028103000,-.1303899900,-.1687700200,2982014,.0170000000,-.7090000000,3325506,-10051307,-7164007,-.0500000000,23049940,.1300000000,4284165,10.9930000000,3.0270000000,.2190000000,-5503218,-8056078,1.5277777000,.5850000000,.1300000000,.4712903200,.3568659400,309822,759306,177572000,141032894
UCM,25372218,24418264,5.9215500000,7.1739135000,5.6990000000,-36.0560000000,-.3107200000,-.2317800000,-.1234400000,-.3853200000,4284726,.0300000000,.5400000000,3849719,-677231,-1331335,-.0090000000,1920657,.0130000000,1617245,47.2550000000,3.6840000000,.0230000000,-283225,206796,.2692308400,.5300000000,.1300000000,.1616129000,.1764673900,188703,253732,153771008,66765004
VBS,40518912,34777760,791.6014400000,,679.4390000000,-13.1540000000,.0000000000,-52.0330800000,-1.0428800000,,51186,.0020000000,397.1880000000,51186,-2643849,-2996071,-.1270000000,2716247,.1150000000,7215844,,2.0170000000,-.2390000000,-3001547,-2248133,1.3272727000,1.5500000000,.4900000000,1.2890322000,1.0124638000,16277,4949,31655400,10230471
VHT,372739456,372466336,,19.0384620000,,,-1.3944701000,.0000000000,-.1717200100,-.2950500000,,,.3830000000,10830000,,,-.0420000000,,,,7.2340000000,4.6170000000,.0780000000,,,-.1680672200,1.8200000000,.7900000000,1.4270967000,1.3761957000,467128,312415,251003008,186341020
VLS,54082600,43128612,1.2114192000,2.3094687000,.9660000000,6.0010000000,.1134799940,.1555200000,.1202300000,.2277400000,44644000,.8370000000,.1110000000,27897000,7187000,5066000,.0950000000,13151000,.2430000000,2210000,9.4340000000,2.1710000000,.4330000000,7110000,6799191,.5873016000,1.1000000000,.5400000000,.9843548500,.8738406000,11183,451,54082600,11107487
VRT,461438016,694220608,1.7219315000,1.7154812000,2.5910000000,12.9280000000,.0017499999,.1584500000,.0453399980,.0033600000,267976992,3.3460000000,-.1030000000,96661000,53698000,469000,.0060000000,38047000,.4760000000,272731008,101.6880000000,.6230000000,3.3460000000,66383000,61273124,.3474177000,6.0200000000,1.5050000000,5.4903126000,4.3765470000,349661,205965,80389904,77865059
VTI,16914720,15173714,3.1081808000,8.0000000000,2.7880000000,-1.3790000000,-2.0356500000,-2.0341800000,-1.1847200000,-4.9345200000,5442000,.0120000000,-.1210000000,-123000,-11005000,-11078000,-.0240000000,4035000,.0040000000,4167000,288.7730000000,6.6060000000,.0020000000,-10610000,-6617000,-.5897436000,.0510000000,.0120000000,.0222903230,.0265072470,2059868,2835816,984260992,643127275
WNB,4583826,8487094,.4291168500,1.4166667000,.7950000000,-1.2500000000,-1.1033500000,-.7590300000,-.3673000000,-2.4988902000,10682000,.3620000000,-.2310000000,-1169000,-6788000,-11786000,-.4000000000,1041000,.0160000000,5147000,164.9680000000,.8470000000,.0480000000,-5057000,-2801375,-.4333332800,.4600000000,.0400000000,.0711290300,.1123260860,212625,131951,67409296,30658640
XPE,7971450,5296896,2.7872562000,,1.8520000000,15.3290000000,-.0464200000,.1132800000,.1292600000,,2859963,.0020000000,,1493464,345543,-132755,.0000000000,370675,.0000000000,288985,,.9280000000,.0000000000,-1247681,749082,2.0000000000,.0040000000,.0010000000,.0026250000,.0019460432,4050407,6894649,2657149952,1168963968
ZLD,91269632,86891304,92.9638060000,2.1388890000,88.5040000000,-13.3100000000,.0000000000,-6.8846803000,-.2149700000,-.3726000000,981776,.0010000000,,981776,-6528149,-7015045,-.0080000000,1697040,.0010000000,632323,1.8300000000,2.7340000000,.0360000000,-6936276,-3316266,.1846153700,.1400000000,.0220000000,.0950967740,.0741811600,4288786,7858931,1185319936,804477737
RHCPA,13781125120,32139450368,1.1332883000,6.6679680000,2.6430000000,28.0030000000,.0233500000,.0566600000,.0280500000,.0851900000,12160300032,58.4350000000,-.0870000000,1582200000,1147699968,272700000,1.3050000000,1503699968,6.6040000000,9568300032,225.8860000000,1.0760000000,15.3720000000,1680700032,756974976,-.0663995150,109.8500000000,87.0000000000,102.5121600000,103.6501850000,1980,1309,200927008,179871615
ARX,333083264,333083168,,,,,-.8807100000,.0000000000,,,,,-.3030000000,18737000,,,,,,,26.3440000000,12.4840000000,,,,-.1777777700,1.7450000000,.9700000000,1.1066129000,1.2817802000,355807,922184,300075008,192321020
4DX,582476416,592105728,472.5971000000,,480.4100000000,-37.5470000000,.0000000000,-12.9509200000,-.8029600000,,1232501,.0080000000,-.8090000000,111390,-15769570,-21975380,-.1500000000,8429192,.0320000000,18057612,,.3960000000,-.0800000000,-7650348,-3849087,.3836478000,2.9800000000,1.2500000000,2.2951612000,2.0308197000,385479,460663,264762000,173374366
