StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
4DX,582476416,592105728,472.5971000000,,480.4100000000,-37.5470000000,.0000000000,-12.9509200000,-.8029600000,,1232501,.0080000000,-.8090000000,111390,-15769570,-21975380,-.1500000000,8429192,.0320000000,18057612,,.3960000000,-.0800000000,-7650348,-3849087,.3836478000,2.9800000000,1.2500000000,2.2951612000,2.0308197000,385479,460663,264762000,173374366
5GN,163856160,126504952,3.3219697000,3.5036497000,2.5650000000,51.0920000000,-.0313200000,.0030200000,.0016400000,-.0593699960,49325000,.7310000000,-.1310000000,9230000,2476000,-1545000,-.0230000000,22118000,.2420000000,17233000,48.3330000000,1.6660000000,.4110000000,7512000,7804500,.6647399700,2.4400000000,.5400000000,1.3641936000,1.6196740000,760954,904866,113789000,69212395
88E,95954400,94228048,-48.3906250000,1.0000000000,-47.5200000000,-14.7120000000,.0000000000,4.2608300000,-.0528499970,-.1629800000,-1982913,.0000000000,-.9630000000,,-6404792,-11475527,-.0010000000,7274643,.0010000000,23520212,31.0290000000,1.4450000000,.0090000000,-5763431,-51010692,-.5909091000,.0260000000,.0040000000,.0089032260,.0068731885,65906026,63947394,10661600256,8249674166
8CO,30061502,25595076,7.9965030000,6.2500000000,6.8080000000,-57.8590000000,-.2138900000,-.1197400000,-.0433800000,-.1550700000,3759331,.0230000000,.0010000000,445214,-442369,-804089,-.0050000000,1842492,.0100000000,0,,2.0850000000,.0240000000,-200935,-60714,.9230770000,.1800000000,.0450000000,.1359677500,.1196775360,814943,946433,200410000,88047155
8EC,1184737,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.9894096000,3.4440300000,.0210000000,.0330000000,1.4555835000,0,0,1150660,
8IH,61499032,61450360,,2.3943660000,,,.1790200000,.0000000000,.0859800000,.1377200000,,,2.6190000000,6519933,,,-.0320000000,,,,1.4470000000,3.2160000000,.0710000000,,,.1724138300,.3550000000,.0550000000,.1605000000,.1472711300,74005,94668,361759008,173846678
8VI,87867256,80392864,,,,,.2234399900,.0000000000,.2614800000,.6106200000,,,1.5250000000,7901898,,,,,,,5.8670000000,1.7630000000,,,,6.6153850000,2.1600000000,.2500000000,1.7096775000,1.1463406000,11390,15616,44377400,3871038
9SP,29866800,24785480,,19.9999980000,,,-.7520300000,.0000000000,-.3107800000,-1.3744000000,,,.0080000000,4701000,,,-.0180000000,,,,22.3830000000,2.6020000000,.0010000000,,,.1764705200,.0630000000,.0080000000,.0228870980,.0302644930,2540128,3245500,1493340032,967302928
A1G,18907944,13323629,,2.7906976000,,-15.4910000000,.0000000000,.0000000000,-.0974499960,-.1716100000,,,,,-860097,-889456,-.0160000000,620371,.0110000000,0,,1.7420000000,.0860000000,-759547,-1780953,.5000000000,.2800000000,.0380000000,.2282258100,.1770105700,225687,181080,78783104,45353442
A1M,22675950,15716956,-328.6369600000,2.1710527000,-227.7820000000,-3.4960000000,.0000000000,66.0000000000,-.2013400000,-.8948200300,-69000,-.0010000000,-.7540000000,,-4496000,-12102000,-.2330000000,6959000,.1010000000,0,,7.0350000000,.1520000000,-2937000,4279984,.0312501200,.5600000000,.2100000000,.3687096800,.3953623200,41491,41834,68715000,35138799
A2B,138495648,134001288,.8104184000,1.0628465000,.7840000000,55.5560000000,-.1393800000,-.0567700000,-.0299000000,-.1604200000,170894000,1.4190000000,-.3200000000,121756000,2412000,-23820000,-.1980000000,25759000,.2140000000,20219000,15.3960000000,1.5920000000,1.0820000000,37975000,25555044,-.2013889600,1.5000000000,.5600000000,1.1877419000,1.0772464000,97578,51756,120431000,90060473
A3D,13301952,9872974,19.7237190000,3.0000000000,14.6390000000,-1.1640000000,.0000000000,-12.9750900000,-.8371700000,-1.7873399000,674414,.0060000000,-.0190000000,432574,-8482064,-8155859,-.0790000000,1323766,.0110000000,993405,29.3020000000,2.1470000000,.0290000000,-6289349,-4927429,-.3555556000,.2350000000,.0540000000,.0775645150,.0843659400,330219,751584,152896000,81188050
A40,123044288,,,,,,,,,,,,,-339000,,,,,,,,,,,,,.0820000000,.0750000000,.0820000000,.0820000000,0,0,,
A4N,283874144,270425472,914.2485000000,25.6249980000,870.9350000000,-28.3430000000,.0000000000,-30.7316200000,-.7565800000,-1.3065699000,310500,.0000000000,-.6620000000,-4800188,-9541022,-9345494,-.0150000000,7984529,.0120000000,0,,14.0600000000,.0160000000,-399312,-7673246,.6078431600,.4350000000,.0860000000,.3341935600,.2870652000,932076,2820904,692376000,382262384
AAC,666057536,1045046528,2.2555360000,.7194010600,3.5390000000,-6.8860000000,.1482100000,-.5611000000,-.0760300000,.0501600000,295299008,.4920000000,-.2130000000,-95062000,-151758000,43766000,.0730000000,14165000,.0240000000,398974016,43.4780000000,6.3580000000,1.5360000000,31422000,-116725752,.0000000000,1.3300000000,.9450000000,1.1006061000,1.0861429000,409154,326910,602766976,263306300
AAJ,9218607,5477508,14.9931150000,3.6249998000,8.9090000000,-35.3680000000,-.4576400000,-.4583400000,-.1318900000,-.3074799800,614856,.0130000000,,614856,-154870,-281384,-.0060000000,1131093,.0150000000,0,,8.8090000000,.0240000000,-263650,-67860,.9333763000,.1649990000,.0149990000,.1027198500,.1055664400,186057,91205,105962000,52166929
AAP,7313208,12754788,6.5053883000,1.3333334000,11.3460000000,-14.1030000000,-1.4838800000,-1.1896200000,-.0603600000,-.3212300200,1124177,.0060000000,-.6880000000,-572073,-904425,-1668144,-.0090000000,168936,.0010000000,5610522,102.9610000000,.5620000000,.0180000000,-117650,306770,1.2857144000,.0470000000,.0080000000,.0254516140,.0199927540,53413,40000,304716992,124656583
AAR,76571040,57532940,,5.2000000000,,-26.1200000000,.0000000000,.0000000000,-.1785900000,-.3145200000,,,,,-2202656,-2710042,-.0070000000,3401903,.0070000000,104070,.9060000000,7.0380000000,.0250000000,-1273976,-3616444,.1304347500,.2300000000,.0770000000,.1368548400,.1608695700,522729,812585,589008000,266537049
ABA,260571872,503838016,3.4003900000,1.0688628000,6.5750000000,,.2414700000,.3550600000,.0050000000,.0770100060,76630000,1.8140000000,.0600000000,76630000,,18504000,.4380000000,393388992,9.2760000000,638526976,,,5.7070000000,7168000,,-.0032679439,6.8300000000,3.3000000000,6.1145163000,5.3008695000,22532,29472,42716700,36047938
ABC,1875057024,2362233344,1.2825288000,1.5572435000,1.6160000000,10.7820000000,.0645000000,.0926099940,.0367700000,.0809799950,1462000000,2.2720000000,-.0730000000,226000000,219100000,94300000,.1440000000,481700000,.7450000000,985600000,82.5180000000,4.2730000000,1.8430000000,264700000,96275000,-.1800000000,3.7100000000,1.7400000000,3.1893940000,2.8977144000,1184332,776813,653329984,367009200
ABL,397614,5564845,12.1172060000,,169.5880000000,-17.6340000000,.0000000000,-13.5831700000,-.0557800000,,32814,.0000000000,-.3620000000,40455,-315578,-860216,-.0020000000,26102,.0000000000,5193333,,.0070000000,-.0040000000,-227937,-256204,-.5000000000,.0030000000,.0010000000,.0010000000,.0010000000,0,0,397614016,82230624
ABR,456841472,439633376,2320.7476000000,6.5789475000,2233.3310000000,-101.2410000000,.0000000000,-22.2022100000,-.0532800000,-.1055500060,196851,.0010000000,.5420000000,196851,-4342454,-5191489,-.0230000000,38742908,.1210000000,0,,10.1880000000,.2280000000,-2147273,-2806380,2.4090910000,1.8750000000,.1450000000,1.5348438000,.9962230300,728800,782456,319417984,174297992
ABV,16303407,16314397,1.9527377000,3.9090910000,1.9540000000,27.4650000000,.0204800010,.0474300000,.0423900000,.0567399970,8349000,.0240000000,.1310000000,3713000,594000,171000,.0000000000,516000,.0010000000,527000,13.1980000000,3.0510000000,.0110000000,222000,231125,.4333334000,.1300000000,.0150000000,.0355806460,.0336956530,185500,899312,379148992,151936285
ABW,1544810,,-9.1414820000,1.0382514000,,,.0000000000,4.4593600000,-.2250000000,-.4016600000,-168989,-.0210000000,,-774475,,-753583,-.0940000000,1731067,.2130000000,0,,6.9960000000,.1830000000,26680,-398154,.0000000000,.2582000000,.0000000000,.1849305500,.1877054700,0,0,8130780,
ABX,13978272,13020207,110.0651300000,.9587629000,102.5210000000,,.0000000000,-13.7637810000,-.0627600000,-.1227600000,127000,.0010000000,-.9820000000,2172000,,-1757000,-.0120000000,540000,.0040000000,0,,.3000000000,.0970000000,-2666000,-665000,-.1545454300,.1200000000,.0700000000,.0938709700,.1013840600,103983,288257,150304000,93069236
ABY,541215872,488750016,4.4676127000,31.7679580000,4.0350000000,153.3320000000,-.0101400010,.0236400010,.0693900000,-.1385600000,121142080,1.4250000000,,38551268,3187530,-1229104,-.0140000000,,,,,1.4960000000,.1810000000,4562992,4684824,-.1690751300,7.4200000000,5.0800000000,5.5696774000,5.8555226000,243395,136453,94124496,35949900
AC8,53897992,34826708,44.5298460000,1.5596331000,28.7730000000,-5.0510000000,.0000000000,-5.7442603000,-.1109500000,-.1854700100,1210379,.0040000000,.8050000000,-1498952,-6895655,-7076213,-.0220000000,19165660,.0600000000,94317,.2720000000,30.5150000000,.1090000000,-10550511,-14257252,-.4035087800,.3350000000,.1250000000,.1885483900,.1582608700,2359258,1246122,317047008,289927126
ACB,30515974,38831348,314.1184000000,1.4583334000,399.7130000000,-38.6600000000,.0000000000,-294.8589000000,-.4169200000,-.8408500000,97148,.0000000000,3.8590000000,,-1004429,-29052604,-.0330000000,280531,.0000000000,8595908,41.6290000000,.2800000000,.0240000000,-1479459,8477415,3.3750000000,.0450000000,.0040000000,.0348064530,.0242681170,333204,586521,871884992,347594340
ACF,80466080,128488064,.9851188000,1.3518518000,1.5730000000,11.4080000000,.0368900000,.0735000000,.0335700030,.0569000020,81681600,.4200000000,.3350000000,49041210,11263472,3013335,.0150000000,7238511,.0330000000,55968768,96.0090000000,.9420000000,.2700000000,13326285,1641726,.0579710000,.4100000000,.1300000000,.3712096800,.3486050700,236702,135746,220455008,140725545
ACP,20071944,22521586,6382.1763000000,4.1428570000,7161.0770000000,-56.5300000000,.0000000000,-127.7888640000,-.0253800000,-.1514200000,3145,.0000000000,,,-398401,-734925,-.0010000000,53017,.0000000000,3082654,62.1480000000,.0910000000,.0070000000,-296510,-2725307,2.6249998000,.0400000000,.0080000000,.0277096780,.0175652170,44044,60000,692136000,39024227
ACQ,105265344,20080060,21.1461120000,1.3680070000,4.0340000000,,.4100000000,.5510200000,.0262800000,.0329400000,4978000,.0930000000,,4978000,,2041000,.0380000000,63840000,1.1910000000,0,,39.6310000000,1.1440000000,2834000,1479375,.3433478000,1.6000000000,.7500000000,1.5074285000,1.3158275000,75706,54848,67262200,
ACR,37993320,23554782,30.3218840000,2.3684213000,18.7990000000,-2.0170000000,.0000000000,-9.6384700000,-.3571500000,-.5445500000,1253000,.0070000000,,-3759000,-11677000,-9471000,-.0560000000,9206000,.0550000000,2401000,18.6860000000,4.6310000000,.0760000000,-8533000,-6979125,-.0270270100,.3200000000,.1050000000,.1840322600,.1749818900,353946,190400,211074000,124702807
ACS,9320540,10490725,167.7502600000,,188.8110000000,-11.9850000000,.0000000000,-19.8882300000,-.1656900000,,55562,.0000000000,3.3540000000,,-875330,-2018997,-.0110000000,1092953,.0060000000,7963673,,1.4320000000,-.0220000000,-736880,-1073468,3.0000000000,.0220000000,.0050000000,.0199032260,.0128695650,3396,0,466027008,2680613
ACU,17124800,22691792,.4669338800,.6432748400,.6190000000,-5.5200000000,-.0696600000,-.1248800000,-.0734400000,-.1004900000,36675000,.2520000000,.0950000000,5770000,-4111000,-2555000,-.0180000000,1855000,.0120000000,7422000,27.9390000000,.8330000000,.1710000000,-595000,-2668250,-.2142857300,.1600000000,.0500000000,.1237096800,.1223659440,109327,285876,155680000,78289880
ACW,29015800,17674010,8.2515710000,2.0000000000,5.0260000000,-3.4810000000,-1.5159100000,-1.5344400000,-.2395300000,-.4015000200,3516397,.0030000000,-.4190000000,3516397,-5077883,-5330529,-.0050000000,5040486,.0050000000,389870,3.5800000000,10.9760000000,.0100000000,-2855613,-938209,-.4285714600,.0360000000,.0150000000,.0207096770,.0234818850,2484178,4277695,1450790016,802894026
AD1,35662904,32009588,10.4861690000,19.6666660000,9.4120000000,-15.8270000000,-.6413400000,-.6264699700,-.4277500200,-1.2681600000,3400947,.0060000000,.2410000000,-746786,-2022412,-2181158,-.0040000000,459742,.0010000000,133877,8.6270000000,.9190000000,.0030000000,-2090536,-1231314,3.5384617000,.0760000000,.0080000000,.0477419350,.0499420280,1066832,1978119,604456000,251816453
AD8,563514112,474979296,18.5873970000,11.9579300000,15.6670000000,-223.8360000000,-.1364900000,-.0755400000,-.0295600020,-.0995800050,30317000,.4520000000,.0010000000,23208000,-2122000,-4138000,-.0620000000,29689000,.4370000000,2588000,6.1670000000,5.5390000000,.6180000000,4835000,-2849375,-.0489060880,8.5000000000,2.5100000000,7.7935486000,6.5447826000,121625,135138,76253600,56376347
ADA,65974992,68123112,1.6612527000,4.2786070000,1.7150000000,22.8140000000,.0915000000,.0565500040,.0438100000,.2596400000,39714000,.5150000000,.1360000000,6693000,2986000,3634000,.0470000000,5177000,.0680000000,7564000,49.2030000000,1.4050000000,.2010000000,6109000,3743250,.4333332800,1.0350000000,.3000000000,.9187097000,.7340217000,71255,62669,76715104,37542201
ADD,15989848,10501235,,,,,.0000000000,.0000000000,-3.1853602000,,,,,,,-534975,-.0040000000,85648,.0010000000,1000000,,.2970000000,-.0070000000,-319136,-160113,.5135135700,.7400000000,.0110000000,.0610967760,.0372414370,2494980,2885411,285532992,62275365
ADH,613749504,728097792,1.5780340000,4.3682313000,1.8720000000,10.4240000000,.0907100000,.1610300100,.1321900000,.2725600000,388932992,2.3200000000,.1590000000,222119000,69846000,35281000,.2070000000,25179000,.1490000000,139527008,99.2570000000,.8230000000,.8310000000,97307000,77303248,.6651376500,4.3000000000,.4400000000,3.6106060000,3.3440000000,1196546,692217,169076992,137471497
ADI,610410368,985193280,10.2212050000,1.3943461000,16.4970000000,,.8615200000,.6952800000,.0325200000,.1046500000,59720000,.3140000000,.2400000000,,,51450000,.2700000000,4928000,.0250000000,269648992,48.3290000000,.3230000000,2.0870000000,38497000,25669124,-.0612902640,3.2600000000,1.6600000000,2.9445455000,2.7175715000,233104,230556,209763008,165155037
ADN,592000768,418073088,6010.1600000000,39.2857130000,4244.3970000000,-115.2960000000,.0000000000,-40.9565500000,-.2395400100,-.3863800200,98500,.0000000000,,98500,-3626096,-3447274,-.0020000000,2998626,.0020000000,113875,1.0420000000,4.3470000000,.0070000000,-1081686,-2528044,5.1111110000,.3650000000,.0190000000,.2806451600,.1665398500,7374196,5719714,2152730112,1253520581
ADO,187015008,164332192,147.7252700000,50.0000000000,129.8080000000,-55.7640000000,-2.4697099000,-2.4745900000,-.4513200000,-.8399800000,1265965,.0010000000,2.1240000000,1265965,-2946944,-3126563,-.0020000000,3214537,.0020000000,134868,4.2020000000,5.4220000000,.0020000000,-2501902,-1499197,2.4482760000,.1400000000,.0100000000,.1059032200,.0817681200,3181274,2493674,1870150016,1217988282
ADR,14951113,10041863,6.7408085000,3.6666665000,4.5270000000,-1.1770000000,.0000000000,-3.9580700000,-1.2244800000,-5.4091100000,2218000,.0070000000,-.5520000000,1404000,-8530000,-11397000,-.0360000000,4584000,.0070000000,0,,1.9430000000,.0060000000,-7317000,-3181875,-.3888889000,.0510000000,.0110000000,.0254516140,.0282898550,562726,849585,679596032,230297513
ADS,57150300,49318184,5.8388920000,2.9000000000,5.0390000000,-9.8280000000,-1.6977900000,-.5180300000,-.0984600000,-.6799600000,9787867,.0060000000,-.0270000000,640208,-5018201,-16617725,-.0100000000,6160440,.0030000000,2006219,10.4050000000,2.1090000000,.0100000000,-3382408,-6022686,.0000000000,.0410000000,.0070000000,.0287096780,.0275579710,1824014,1998267,1970700032,1194241604
ADT,439657216,396981952,,33.9062500000,,,.0000000000,.0000000000,-.2616000000,-.4006000200,,,,,,,-.0300000000,,,,1.2710000000,16.7920000000,.0640000000,,,.4045308800,2.8600000000,.7800000000,2.2183871000,2.2106159000,252631,320702,385292992,102141441
ADV,41135960,46339868,,3.2857141000,,-47.5230000000,.0000000000,.0000000000,-.0486100000,-.0779600000,,,,,-975101,-978692,-.0010000000,1504430,.0010000000,0,,8.0440000000,.0070000000,-687703,-1312958,4.7499995000,.0490000000,.0020000000,.0204838720,.0230217390,18385963,16333146,2133059968,1790687275
ADX,13708101,21400312,2.8477714000,7.0000000000,4.4460000000,,-.4870000200,-.5616900000,-.0974300000,-.3934900000,4813624,.0030000000,,235559,,-2344243,-.0020000000,3039209,.0020000000,3500000,35.7150000000,1.2420000000,.0010000000,-2182973,-9150516,-.1250000000,.0105000000,.0040000000,.0066774194,.0059855073,5427013,14580916,1958300032,1076999481
ADY,13909560,24580218,14.2844110000,1.2000000000,25.2430000000,-32.3640000000,-1.5875000000,-.7902900000,-.0211600000,-.1255099900,973758,.0010000000,-.6620000000,,-759493,-1545840,-.0010000000,102897,.0000000000,10773499,93.3320000000,.1490000000,.0100000000,-651405,-2290791,1.0000000000,.0750000000,.0040000000,.0135161290,.0117318840,606573,847029,1159129984,659431730
AEB,30679,14656402,.0306295640,,14.6330000000,-11.0670000000,.0000000000,-2.1412500000,-.1704299900,,1001614,.3000000000,,981699,-1324319,-5218808,-3.1090000000,85002,.0250000000,5967087,,.1910000000,-1.5770000000,-2034905,2363435,.0001436472,2.5740000000,.0090000000,2.5740000000,2.5737990000,0,0,3407180,213563
AEE,10230161,10213589,118.6958850000,.5714286000,118.5040000000,-5.1910000000,.0000000000,-53.7472500000,-.1376600000,-.3060200000,86188,.0000000000,,86188,-1967734,-5875997,-.0040000000,326555,.0000000000,310000,1.6530000000,.2960000000,.0070000000,-1991415,-246039,-.1999999300,.0060000000,.0020000000,.0040000000,.0040000000,0,0,2557540096,1345647549
AEF,786708992,766923968,15.7650795000,37.8378370000,15.3690000000,52.4180000000,.1895100000,.2852800000,.2910600000,.4999599800,49902000,.4550000000,.2520000000,31711000,14631000,9457000,.0840000000,21427000,.1910000000,1641000,7.8830000000,2.4530000000,.1850000000,8851000,9440250,.6666667500,9.0700000000,2.0400000000,5.5851610000,5.0231886000,305646,286242,112387000,82097680
AEG,114198792,,,28.8372080000,,,.0000000000,.0000000000,,,,,,,,,-.0160000000,,,,,,.0430000000,,,.1071428060,1.4400000000,.9200000000,1.2277143000,1.2857747000,100305,117597,92095800,
AEI,84120656,71108408,5.7487100000,4.3125000000,4.8590000000,47.5230000000,.1355100000,.0985700040,.0587699970,.1594400000,14632962,.0670000000,1.1140000000,7998339,1496281,1982941,.0090000000,12963521,.0530000000,390056,2.0200000000,7.3200000000,.0800000000,-2050960,-3204708,-.0675675900,.8700000000,.2800000000,.3214516000,.4727536000,388738,299369,243828000,135713897
AER,7496737,6696875,4.5127140000,12.5000000000,4.0310000000,-26.8190000000,-.0931800000,-.1533700000,-.1442100000,-.2629900000,1661248,.0280000000,.0020000000,51230,-249702,-154801,-.0030000000,799857,.0130000000,0,,2.0330000000,.0100000000,-77161,-85139,-.1071428660,.1600000000,.0710000000,.1341935500,.1112898600,6691,0,59973900,18498337
AEV,10354236,9157699,290.1972000000,.7058823000,256.6620000000,-3.3160000000,.0000000000,-94.7511200000,-.0992099940,-.2827500000,35680,.0000000000,,,-2761477,-3038045,-.0080000000,1288337,.0010000000,91802,1.2180000000,3.4650000000,.0170000000,-3706296,8790139,.0000000000,.0270000000,.0050000000,.0121290320,.0160088560,1580305,1544658,862852992,546082291
AFA,48358176,62612428,12.5118180000,10.1666670000,16.2000000000,-20.1460000000,-1.5384200000,-.8150100000,-.0775899960,-.9866300000,3865000,.0050000000,-.9400000000,3576000,-3108000,-5946000,-.0070000000,3833000,.0050000000,19323000,612.0680000000,4.6850000000,.0060000000,-1557000,1102875,-.3440860500,.0930000000,.0480000000,.0618387100,.0609565200,1048,3055,792756992,167402340
AFG,735366656,3493205504,1.0782187000,4.1141143000,5.1220000000,,.0558300000,.0737400000,.0106100000,.2690700000,682019968,3.0980000000,.0880000000,90422000,,38078000,.1710000000,161528000,.6030000000,2921121024,1639.1180000000,.3980000000,.6660000000,40316000,,-.0214285250,3.1850000000,.9200000000,2.6606250000,2.1699280000,492201,794370,268382000,185207686
AFL,31376220,29886576,4.4574428000,3.8636363000,4.2460000000,45.4430000000,.0600000000,.0552800000,.0226200000,.0561200000,7039063,.1170000000,7.7190000000,6509664,657666,422381,.0070000000,1554743,.0260000000,791845,9.9960000000,1.2520000000,.1320000000,1647204,1111450,2.3999999000,.5900000000,.0900000000,.4804838600,.3622826000,128278,47413,61522000,26606147
AFP,499941440,553088000,,,,,.0370100000,.0000000000,.0820800000,.1789200000,,,.0400000000,48265000,,,,,,,147.8650000000,2.2560000000,,,,.4967742000,5.2500000000,3.1000000000,4.6983870000,4.5765220000,11599,986,104579000,117740992
AFR,11213298,9569017,257.2034300000,1.2857141000,219.4880000000,-23.9460000000,.0000000000,-66.5092300000,-.1739000000,-.3275500200,43597,.0000000000,-.0560000000,,-399603,-3372977,-.0050000000,1644274,.0030000000,0,,11.3310000000,.0140000000,-430649,809689,-.4857143200,.0380000000,.0110000000,.0185483860,.0206304340,360382,2014796,622961024,225742243
AGC,17996400,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.1219511600,.2350000000,.1750000000,.1971428500,.1971428500,2224658,1272364,99980000,
AGD,113214008,114721056,1.1633767000,1.9417475000,1.1790000000,2.5980000000,.1485700000,.3145800000,.1913200000,.2652900000,97315000,.1760000000,-.1020000000,47904000,44160000,14458000,.0250000000,10015000,.0180000000,12857000,22.3620000000,1.1000000000,.1030000000,33113000,24023124,1.1052632000,.4100000000,.0930000000,.2069354800,.2318478200,207079,123131,566070016,59290305
