StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
MYE,76403520,62851748,.2603497000,1.0027856000,.2140000000,2.5220000000,.0393800000,.0581100000,.0928100050,.1686700000,293464992,2.7860000000,,256160000,24922000,11557000,.1090000000,25359000,.2480000000,14042000,18.9980000000,1.5940000000,.7180000000,30831000,18266750,-.2380952200,1.1100000000,.4400000000,.7141936000,.7813225000,90454,84150,106116000,53038842
PNL,20738866,65588300,,.2808219200,,-6.4210000000,.0000000000,.0000000000,-.0690800000,-.1814000000,,,,,-10214000,-13097000,-.0290000000,12038000,.0260000000,58715000,87.2370000000,1.4870000000,.1460000000,-7615000,-65765500,.0000000000,.0410000000,.0400000000,.0410000000,.0410000000,0,0,505825984,432063206
PRM,4838864,2702309,134.9376500000,,75.3570000000,-3.0230000000,.0000000000,-25.1025900000,-.5306600300,,35860,.0000000000,-.5320000000,,-893897,-1036379,-.0080000000,58501,.0000000000,1705164,,.0250000000,-.0170000000,-724398,-735226,.0286743640,.0180000000,.0038880000,.0081129040,.0069692900,3817162,10894671,604857984,72767003
NGY,28138240,31175660,119229.8300000000,1.2666667000,132100.2500000000,-15.7980000000,.0000000000,-8506.3390000000,-.0339200000,-.0997500050,236,.0000000000,-.9980000000,236,-1973454,-2282027,-.0020000000,337500,.0000000000,3272270,14.8260000000,.0320000000,.0150000000,-243772,-279600,.0555555820,.0390000000,.0050000000,.0144516130,.0117753620,394425,478325,1480960000,330993554
NHC,1119520128,1488240256,1.0328459000,.6481927600,1.3730000000,5.4700000000,-.1446400000,.1230200000,.0311700010,-.0850599900,1083917952,1.3030000000,,324675000,272056000,-156783008,-.1890000000,70377000,.0850000000,439096992,25.4490000000,1.9670000000,2.0750000000,255458000,28028624,-.2650273400,1.9470000000,1.0150000000,1.4214063000,1.2895683000,2966227,1123228,832356992,435172930
NSE,3288328,3275132,13588.1320000000,,13533.6050000000,-10.7300000000,.0000000000,-1290.1984000000,-.6440300000,,242,.0000000000,-.4440000000,242,-305238,-361832,.0000000000,294938,.0000000000,15075,,.2480000000,-.0010000000,-263457,-235220,.0000000000,.0040000000,.0040000000,.0040000000,.0040000000,0,0,888748992,297366482
NWE,28406822,25514710,99.8759700000,6.0000000000,89.7080000000,-15.4620000000,.0000000000,-30.0520610000,-.9667200000,-1.6491001000,284421,.0000000000,-.2220000000,284421,-1650127,-7846201,-.0020000000,3054835,.0010000000,162742,5.2040000000,19.1910000000,.0010000000,-916554,1020152,.2000000500,.0100000000,.0020000000,.0060645165,.0042065220,14610982,31459111,4734470144,2797359871
ODY,39939752,10319741,171.8341400000,1.7441860000,44.3990000000,,-.2613100000,-1.6694299000,-.0168900000,-.0042400000,232432,.0010000000,-.3600000000,,,-60737,.0000000000,14245043,.0430000000,0,,311.3250000000,.0430000000,-132100,-219022,.7441860400,.0860000000,.0430000000,.0550000000,.0456956550,1305444,2520887,532529984,173502708
OEL,47950100,50118096,2.0822520000,1.1111112000,2.1760000000,34.0940000000,-.0589699970,-.2258600000,-.0576900020,-.0331900000,23028000,.0080000000,-.3540000000,12726000,1470000,-1358000,.0000000000,16551000,.0030000000,18719000,41.9230000000,2.5730000000,.0090000000,-721000,-22104932,-.6059113000,.0271250000,.0030000000,.0100161280,.0092173910,6889440,5507239,4795010048,2066553312
OEX,8324260,8834999,,2.0000000000,,-2.1190000000,.0000000000,.0000000000,-.2026799900,-.7628800000,,,,,-4170016,-4492638,-.0010000000,173816,.0000000000,769555,15.2720000000,.3660000000,.0010000000,-2837661,-948781,-.3333333000,.0030000000,.0010000000,.0019516130,.0019166667,879550,887200,4162129920,3978038316
ORG,8348134912,13745910784,.6319557000,.6571468000,1.0410000000,40.4290000000,.0062800003,.0035600000,.0011600000,.0066500003,13210000384,7.5070000000,-.0870000000,2448000000,340000000,83000000,.0470000000,1706000000,.9700000000,7097999872,55.8850000000,1.0060000000,7.2130000000,951000000,63875000,-.4007585600,8.2300000000,3.7500000000,4.9625000000,4.9859715000,5965726,6187882,1761209984,1751933047
OSH,8062057984,10793249792,5.6242104000,1.4338506000,7.5300000000,12.8270000000,-.0807100000,.3208499800,.0246600000,-.0214200000,1433456000,.8680000000,-.1950000000,751038000,841432000,-115690000,-.0700000000,831438976,.4000000000,3562628096,63.3540000000,1.0110000000,2.7060000000,650534016,-768498112,-.4226190000,6.8600000000,1.8550000000,3.9687880000,3.3130715000,9224638,5819624,2077849984,1865348877
OXX,5342128,4860766,20.1856350000,.9565217500,18.3670000000,-6.9300000000,.0000000000,-20.1450700000,-.3900600000,-.6460900300,264650,.0010000000,-.9760000000,,-701453,-5264733,-.0220000000,481358,.0020000000,0,,3.1540000000,.0230000000,-1136584,623078,2.1428570000,.0230000000,.0070000000,.0176129040,.0145869570,21113,28000,242824000,40665708
PCL,5406720,6514148,,1.0000000000,,-1.4630000000,.0000000000,.0000000000,-.4690500000,-.8683799500,,,,,-4451341,-4463850,-.0010000000,567361,.0000000000,476560,16.3850000000,6.0950000000,.0010000000,-1288317,-2973778,.0000000000,.0020000000,.0010000000,.0012741935,.0011521740,1587203,3268933,5406720000,3749070593
PEN,116135752,102032800,19.1075610000,1.6883116000,16.7870000000,-34.1250000000,-1.2568300000,-.5600500000,-.0278900000,-.1430900000,6078000,.0210000000,.5440000000,120000,-2990000,-7733000,-.0270000000,11935000,.0140000000,615000,.9200000000,6.5220000000,.0770000000,-8029000,-4398750,-.1612903500,.2200000000,.0560000000,.1274193500,.0825797100,7376180,6811733,893352000,825491590
PGY,9389610,5686982,26.4045310000,,15.9920000000,-6.5540000000,-2.5010500000,-2.4815400000,-3.9833800000,,355606,.0040000000,177802.0000000000,355606,-867721,-889388,-.0100000000,7317,.0000000000,120864,,.0330000000,-.0110000000,-223846,161032,1.0476191000,.0690000000,.0100000000,.0352580660,.0315144920,1141136,3310664,218363008,94819684
PSA,8580348,23634600,7.8863490000,,21.7230000000,-2.2360000000,.0000000000,-18.7564300000,-.8825300000,,1088000,.0030000000,-.7390000000,-3459000,-10569000,-24241000,-.0630000000,645000,.0020000000,15909000,,.5870000000,-.0500000000,-2292000,-8675625,-.6181818000,.0590000000,.0160000000,.0210000000,.0210000000,0,0,408588000,294330226
PVE,22007726,22007728,,3.0909092000,,,.0000000000,.0000000000,-.0799500000,-.2213700000,,,56.4730000000,35144,,,.0060000000,,,,62.4910000000,.0310000000,.0110000000,,,-.4333332800,.0600000000,.0260000000,.0306129050,.0310000010,13650,0,647286016,94348422
QEM,9900000,7355609,33.9350240000,3.9600000000,25.2130000000,,.0000000000,-3.7360400000,-.2004400000,-.3567800200,291734,.0030000000,1.2540000000,291734,,-1089930,-.0110000000,2637597,.0260000000,93206,3.7130000000,10.7370000000,.0250000000,-1220283,-818458,.0000000000,.1600000000,.0500000000,.0848064500,.0939710140,78264,671562,100000000,20757000
RES,37208320,141748640,213.8409300000,.4000000400,814.6470000000,-30.9160000000,.0000000000,-27.0000000000,-.0141400010,-.2107600000,174000,.0000000000,,174000,-4585000,-21587000,-.0370000000,355000,.0010000000,104904000,113.1500000000,.0190000000,.1600000000,-2740000,-6905750,-.1688311100,.0950000000,.0410000000,.0640000000,.0708913060,0,0,581379968,306490139
REY,61466952,69052528,,2.3966942000,,-106.0710000000,.0000000000,.0000000000,-.0231000000,-.0708600000,,,,,-651000,-1880000,-.0090000000,175000,.0010000000,7701000,30.0980000000,.2330000000,.1210000000,-691000,-1505875,-.0333334200,.3100000000,.0700000000,.2635483700,.2590579700,5473,13673,211955008,20950843
RLE,34683120,27247530,1284.5600000000,.9195402000,1009.1680000000,23.1110000000,.0000000000,-38.2963000000,-.0190500000,-.1001299900,27000,.0000000000,-.7310000000,27000,1179000,-3246000,-.0090000000,1616000,.0050000000,608000,1.9710000000,1.8260000000,.0870000000,-991000,-71250,2.3333333000,.0960000000,.0100000000,.0433387100,.0274166670,4462721,13995094,433539008,251573116
RMP,8929981,4326967,216.5526300000,1.8888891000,104.9290000000,,.0000000000,-21.0206580000,-.1050800000,-.2034900000,41237,.0000000000,.3030000000,41237,,-1037013,-.0020000000,4603010,.0090000000,0,,86.1180000000,.0090000000,-790595,-794541,.5454546000,.0290000000,.0060000000,.0181290320,.0139637680,4898780,0,525292992,462110561
ROG,4863840,4423826,54.1274700000,,49.2310000000,-6.2260000000,.0000000000,-7.9320397000,-.2762900000,-2.2669200000,89859,.0000000000,999.8220000000,112,-710523,-1221549,-.0010000000,35632,.0000000000,394000,93.3390000000,.1080000000,.0000000000,-967988,-339725,.2499998800,.0040000000,.0010000000,.0020322580,.0020507248,5572351,4415256,2431920128,1072110111
SAN,5935140,5636144,,,,-12.0170000000,.0000000000,.0000000000,-.6109800000,,,,,,-469000,-1017000,-.0050000000,350000,.0020000000,51000,,.0560000000,-.0370000000,-80000,10250,13.4999990000,.0880000000,.0010000000,.0204838700,.0145362320,131577,13867,204660000,23024265
SGC,26316752,21258614,-156.9313000000,,-126.7690000000,-15.0240000000,.0000000000,8.4599905000,-.8250900500,,-167696,-.0010000000,-.7020000000,,-1414989,-1434490,-.0050000000,248430,.0010000000,563044,,.3440000000,-.0030000000,-1008456,-492470,1.2647057000,.0890000000,.0070000000,.0642580600,.0432318860,1408412,965754,341776000,191713760
SHE,9615000,7461529,17.1756530000,2.4000000000,13.3290000000,-34.9440000000,.0000000000,-.9462800000,-.1493200000,-1.6636400000,559804,.0020000000,,277605,-213526,-2547474,-.0070000000,2153466,.0050000000,0,,7.3820000000,.0100000000,-675556,-2077453,2.4285715000,.0320000000,.0040000000,.0176129040,.0113260870,4958855,4261822,400624992,120311629
SMR,216324816,197372192,.5935082000,1.2841091000,.5420000000,2.4400000000,.0957300000,.1481300000,.1118600000,.2142700000,364484992,1.3750000000,-.3570000000,96971000,80884000,34893000,.1320000000,32244000,.1190000000,13292000,7.8850000000,2.5190000000,.6230000000,6442000,-63064500,-.1351351100,1.0200000000,.5000000000,.8101613000,.7200724500,59277,36953,270406016,11394877
SOL,6506756608,7785784832,4.7483068000,1.5347263000,5.6820000000,24.1060000000,.6954300000,-.0494500030,-.0064600003,.1817300000,1370332032,5.7240000000,,354094000,322987008,952966976,3.9810000000,548972992,2.2930000000,955798976,18.6970000000,1.8640000000,17.7100000000,432948000,312750,.3086182000,30.8400000000,16.6600000000,29.3221200000,25.1579280000,308877,536050,239395008,121548186
STO,13560785920,17331832832,3.6385257000,1.8584071000,4.6500000000,8.8160000000,-.0008000000,.2227000000,.0299100000,-.0004000000,3727000064,1.7870000000,-.1550000000,1319000000,1966000000,-3000000,-.0010000000,1287000064,.6180000000,5057999872,69.3070000000,1.8970000000,3.5030000000,1832999936,573342976,-.2109090700,8.4500000000,2.7300000000,6.7893750000,5.7890650000,6060623,4862893,2083069952,1761241902
STX,499235008,477725600,,13.1818180000,,-78.3670000000,.0000000000,.0000000000,-.6487100000,-1.4240100000,,,,,-6096000,-97406000,-.0600000000,21565000,.0130000000,371000,1.0020000000,7.7110000000,.0220000000,-2940000,14255625,.8125000000,.3550000000,.0810000000,.3067742000,.2585507300,2020720,2980403,1721500032,1480655757
SXA,9136302,21107060,808.5223000000,17.2727280000,1867.8810000000,-30.8840000000,.0000000000,-171.6630100000,-.4592500000,-1.3658099000,11300,.0000000000,,1676,-683437,-1879216,-.0180000000,275221,.0020000000,0,,4.3670000000,.0110000000,-608052,-1071729,2.3928570000,.2500000000,.0360000000,.1189354800,.0811159400,266527,717735,124205000,48287941
SXY,475858464,685536448,3.8478706000,1.5258216000,5.5430000000,14.9160000000,-.4153600000,-.0501500000,-.0063899998,-.1542100000,123668000,.0850000000,.3290000000,11822000,45959000,-51367000,-.0350000000,79908000,.0550000000,291652992,93.9570000000,2.6480000000,.2130000000,51545000,-56707248,.0655736900,.3700000000,.1200000000,.3354838800,.3170652000,3622189,3386517,1464179968,1379039281
TAP,28895024,13275333,.8753946000,.9305556400,.4020000000,1.0040000000,.4756100200,-.0137200000,-.0040300000,.3980100000,33008000,.0770000000,-.5160000000,10637000,13223000,15699000,.0370000000,26656000,.0630000000,10308000,33.6580000000,2.8300000000,.0720000000,20814000,11038250,-.4080000000,.1650000000,.0620000000,.0749142840,.0787816940,252779,115051,431268992,88768434
TDO,14585340,9602336,,1.6666666000,,-8.1000000000,.0000000000,.0000000000,-.1679000100,-.2934900200,,,,,-1185459,-3006065,-.0110000000,5170768,.0190000000,187744,2.1470000000,4.4060000000,.0330000000,-980209,-658621,-.3373493600,.0900000000,.0400000000,.0556451600,.0603405800,156351,61821,265188000,129263420
TEG,15236910,10104439,1.2433078000,4.5000000000,.8250000000,9.8280000000,-.3089800200,-.2396100000,-.0647300000,-1.5768800000,12255139,.0350000000,-.3880000000,4714844,1028162,-3786564,-.0110000000,2603365,.0060000000,987095,43.2290000000,1.0800000000,.0060000000,651277,-2078679,-.3720930200,.0640000000,.0200000000,.0257096770,.0298840590,1608744,4278712,564329984,317852617
TIG,117482392,49435372,2.1637394000,1.1249999000,.9100000000,-3.8260000000,-.4390599700,-.3515499800,-.1416200000,-.8587700000,54296000,.0140000000,1.4160000000,-5127000,-12920000,-23839000,-.0060000000,13343000,.0020000000,14032000,33.6750000000,2.4260000000,.0080000000,-17095000,-16037375,.0000000000,.0470000000,.0050000000,.0105160970,.0102608620,2534469,4158462,13053599744,633610612
TMK,9790000,6877594,9183.8650000000,3.6666665000,6451.7770000000,-20.2880000000,.0000000000,-1020.2411000000,-.2916000000,-.4893700000,1066,.0000000000,-.9920000000,-8070,-339006,-1095863,-.0020000000,2912406,.0030000000,0,,52.1410000000,.0030000000,-348168,-208466,.2222222100,.0150000000,.0040000000,.0086935490,.0067173913,4146927,8358632,890000000,233642800
TNP,1799900,1634471,42854.7600000000,,38915.9840000000,,.0000000000,-8073.2144000000,-.5119599700,,42,.0000000000,-.8400000000,,,-421834,-.0060000000,240437,.0030000000,181059,,.2880000000,-.0100000000,-400806,-139610,1.7777779000,.0400000000,.0050000000,.0250000000,.0194057970,0,0,71996096,14423689
TOU,29411146,27834676,429.6671400000,.4912280700,406.6370000000,-12.6200000000,.0000000000,-196.1311300000,-.1383900000,-.2160100000,68451,.0000000000,8.8720000000,,-2205625,-12950601,-.0290000000,1576471,.0030000000,0,,4.7070000000,.1140000000,-1711572,1219954,.0181818000,.0950000000,.0320000000,.0573225800,.0498478260,130624,87950,525199008,408641616
TPD,17407162,6525655,6190.3135000000,4.0000000000,2320.6450000000,-6.3640000000,.0000000000,-480.4715600000,-.3326000000,-.3894300200,2812,.0000000000,-.9950000000,30495,-1025432,-894794,-.0010000000,1469898,.0010000000,0,,15.4770000000,.0010000000,-1145379,-865924,1.2499998000,.0055000000,.0010000000,.0038387096,.0034130435,16840868,9751968,4351790080,1450499897
VEN,46480592,27626210,1291.8811000000,.8369565000,767.8430000000,-7.8380000000,.0000000000,-99.8213960000,-.0663600040,-.0710800000,35979,.0000000000,,35979,-3524638,-2205848,-.0080000000,3443239,.0090000000,82380,.2630000000,5.6010000000,.0920000000,-3361978,-22391788,-.5032258000,.1650000000,.0370000000,.0691612900,.0702550000,1868995,3120807,603644032,274344220
VMX,27658180,46136116,.2469105600,.9166667000,.4120000000,11.7630000000,.0019100000,.0131100000,.0147000000,.0071300000,112017000,.8910000000,-.3330000000,16858000,3922000,214000,.0020000000,3508000,.0280000000,21986000,72.8400000000,1.5350000000,.2400000000,-2277000,-5000125,-.1538461400,.3200000000,.1300000000,.2325806500,.1930978300,52099,40271,125719000,43728738
VMY,61514696,55643368,,7.1818185000,,-10.1230000000,.0000000000,.0000000000,-.3093300200,-1.1619700000,,,,,-5496836,-6296514,-.0110000000,7181734,.0090000000,2288449,27.6450000000,3.0000000000,.0110000000,-4205196,-3942358,.9750001400,.0940000000,.0190000000,.0752903200,.0442826080,4137793,3166430,778667008,621519852
WBE,12189390,11003577,4.2381015000,1.0000000000,3.8260000000,-3.1100000000,-1.4419999000,-1.8262100000,-.2061800000,-.6546299500,2876144,.0010000000,1.3100000000,457913,-3538224,-4147411,-.0020000000,1385800,.0000000000,200000,2.2720000000,.3620000000,.0030000000,-1901129,-4029745,-.7272727500,.0130000000,.0020000000,.0030000000,.0031961630,3332716,781103,4063130112,2573746249
WEC,100682264,53528232,75.1921300000,6.1904760000,39.9760000000,-14.3010000000,.0000000000,-4.3039600000,-.0846599900,,1339000,.0020000000,,-50000,-3743000,-2228000,-.0150000000,10009000,.0130000000,32474000,,.4730000000,.0210000000,-10265000,-1717125,.8840580000,.1600000000,.0580000000,.1261290300,.1261449300,46279,24806,774478976,370812666
WEL,17247502,14888212,5.0884930000,1.5625000000,4.3920000000,11.3750000000,-.5394699600,-.5840200000,-.1284000000,-.2120200000,3389511,.0050000000,.9120000000,2260548,1308874,-1828525,-.0030000000,2438363,.0040000000,123304,1.1500000000,3.1030000000,.0160000000,648573,-2955672,-.4791667000,.0500000000,.0150000000,.0230645160,.0260289850,358964,497816,689900032,392055656
WGO,231974128,174314576,12767.5780000000,5.5952380000,9594.0660000000,-40.5780000000,.0000000000,-236.9964300000,-.0995300040,-.1857600000,18169,.0000000000,2.0560000000,,-4295789,-4373751,-.0010000000,15261819,.0190000000,0,,7.4020000000,.0420000000,-4297735,-14218113,.0930231800,.2750000000,.0750000000,.2270967700,.2127898500,2031640,1697934,987123968,432650852
WHC,1543796864,2400879616,.8949007400,.4563492000,1.3920000000,3.3690000000,.0174100000,.0467100000,.0100100000,.0088700000,1725104000,1.7420000000,-.3130000000,687610000,712737984,30036000,.0300000000,106760000,.1080000000,1024561024,31.5290000000,1.3860000000,3.2760000000,146436000,461691008,-.3922764000,2.6750000000,.8300000000,1.6372727000,1.2953929000,13109585,9506567,1032640000,731222280
WOR,5973573632,7835270144,.4577100300,1.0125909000,.6000000000,9.4740000000,.0130999990,.0488900000,.0355100000,.0314000030,13050999808,25.0470000000,.4470000000,807000000,827000000,171000000,.3270000000,467000000,.8960000000,2288000000,38.5190000000,1.0280000000,11.2780000000,829000000,728249984,-.1813619700,15.0300000000,4.6300000000,12.0200000000,10.5631660000,1701403,973479,523080000,311394922
WPL,23545669632,26981163008,5.2092190000,1.9232886000,5.9690000000,9.8360000000,-.9165900000,.0493400000,.0051599997,-.2663400200,4520000000,4.8000000000,-.1560000000,2146000000,2743000064,-4143000064,-4.4000000000,4537999872,4.7550000000,7367000064,56.9280000000,2.6460000000,12.7230000000,2927000064,1361124992,-.2738872800,34.4400000000,14.9300000000,24.5865630000,20.8718700000,3511276,2899660,962225984,950493780
XCD,7807019,,,,,,,,,,,,,19992,,,,,,,,,,,,,.0160000000,.0040000000,.0110000000,.0110510210,0,0,,
XST,18112398,14218842,213.5493000000,,167.6430000000,-14.5120000000,.0000000000,-11.5568290000,-1.4791100000,,84816,.0000000000,-.9710000000,68427,-979776,-1105354,-.0010000000,56538,.0000000000,20471,,.2220000000,.0000000000,-983728,-673676,2.3333333000,.0130000000,.0010000000,.0059032260,.0036340580,19864197,56490494,1811239936,928664555
YAL,3053782016,5920796160,.7424707400,.4969450200,1.4400000000,5.5860000000,.1847800000,.0967700000,.0222100000,.1210700050,4112999936,3.1150000000,-.1640000000,2240000000,1060000000,760000000,.5760000000,423000000,.3200000000,3120000000,48.1110000000,.5970000000,4.9100000000,1270000000,855000000,-.1468530900,2.9600000000,1.8800000000,2.4396775000,2.1255074000,56629,61429,1320440064,111270800
ZEU,4323600,3246860,272.5072600000,3.0000000000,204.6430000000,-13.6910000000,.0000000000,-51.4107500000,-.2652500000,-.4595399800,15866,.0000000000,-.5660000000,,-237146,-834620,-.0050000000,1138805,.0060000000,62065,4.4370000000,8.2490000000,.0080000000,-214397,-101014,2.4285715000,.0270000000,.0050000000,.0215161300,.0178913050,101689,342868,180150000,14330932
